id,text,audience,category,category_title,char_len,company,doc_type,entity,keywords,part_index,part_total,source_file,source_format,title
pdfreport:solutions:solutions-5-2-autonomous-weeding-spraying,"Solutions report — 5.2 Autonomous Weeding & Spraying
Mobile robots with computer vision identify and remove weeds mechanically or apply targeted
spraying — reducing herbicide use by up to 90%.",customer,solutions,Solutions (PDF report),192,Chikku Robotics,pdfreport,5.2 Autonomous Weeding & Spraying,pdf | report | solutions | 5.2 Autonomous Weeding & Spraying,0,1,solutions.pdf,pdf,solutions: 5.2 Autonomous Weeding & Spraying
pdfreport:solutions:solutions-5-3-harvesting-assistance,"Solutions report — 5.3 Harvesting Assistance
CoBot arms with soft grippers and vision systems selectively harvest fruits and vegetables without
damage. Adaptable to multiple crop types.
Document generated from solutions.json — Chikku Robotics © 2026",customer,solutions,Solutions (PDF report),249,Chikku Robotics,pdfreport,5.3 Harvesting Assistance,pdf | report | solutions | 5.3 Harvesting Assistance,0,1,solutions.pdf,pdf,solutions: 5.3 Harvesting Assistance
pdfreport:technologies:technologies-technologies-overview,"Technologies report — technologies — overview
Technologies Report — Chikku Robotics
Table of Contents
1. Artificial Intelligence & Machine Learning
2. Computer Vision
3. Robotics Engineering
4. Edge AI & Computing
5. Cloud & Data Platform
6. Safety & Certification
1. Artificial Intelligence & Machine Learning
Our AI research and engineering team develops state-of-the-art models for perception, planning,
and human-robot interaction. We combine classical robotics with modern deep learning to create
truly intelligent machines.",customer,technologies,Technologies (PDF report),529,Chikku Robotics,pdfreport,technologies — overview,pdf | report | technologies | technologies — overview,0,1,technologies.pdf,pdf,technologies: technologies — overview
pdfreport:technologies:technologies-1-1-deep-learning,"Technologies report — 1.1 Deep Learning
Attribute Detail
Convolutional neural networks (CNNs), transformers, and recurrent architectures
Description
optimized for real-time robotic inference on edge devices.
Applications:
1. Object detection and classification
2. Semantic scene understanding
3. Human pose estimation
4. Gesture recognition",customer,technologies,Technologies (PDF report),340,Chikku Robotics,pdfreport,1.1 Deep Learning,pdf | report | technologies | 1.1 Deep Learning,0,1,technologies.pdf,pdf,technologies: 1.1 Deep Learning
pdfreport:technologies:technologies-1-2-reinforcement-learning,"Technologies report — 1.2 Reinforcement Learning
Attribute Detail
Model-based and model-free RL for robot control, navigation, and manipulation.
Description
Training in simulation with sim-to-real transfer.
Applications:
1. Adaptive navigation in dynamic environments
2. Robotic grasping and manipulation
3. Multi-robot coordination
4. Energy-optimal path planning",customer,technologies,Technologies (PDF report),364,Chikku Robotics,pdfreport,1.2 Reinforcement Learning,pdf | report | technologies | 1.2 Reinforcement Learning,0,1,technologies.pdf,pdf,technologies: 1.2 Reinforcement Learning
pdfreport:technologies:technologies-1-3-natural-language-processing,"Technologies report — 1.3 Natural Language Processing
Attribute Detail
Transformer-based language models fine-tuned for robotic command
Description
understanding and multi-turn dialogue in 30+ languages.
Applications:
1. Voice command interpretation
2. Intent classification
3. Conversational AI for service robots
4. Multilingual translation",customer,technologies,Technologies (PDF report),342,Chikku Robotics,pdfreport,1.3 Natural Language Processing,pdf | report | technologies | 1.3 Natural Language Processing,0,1,technologies.pdf,pdf,technologies: 1.3 Natural Language Processing
pdfreport:technologies:technologies-1-4-generative-ai,"Technologies report — 1.4 Generative AI
Attribute Detail
Large language models and diffusion models for task planning, code generation,
Description
and robot behavior synthesis.
Applications:
1. Automated task planning from natural language
2. Robot program generation
3. Synthetic training data generation
4. Predictive world modeling
2. Computer Vision
Our vision systems enable robots to see, understand, and interact with their environment in real
time. From 3D perception to facial recognition, our CV stack runs efficiently on embedded
hardware.",customer,technologies,Technologies (PDF report),551,Chikku Robotics,pdfreport,1.4 Generative AI,pdf | report | technologies | 1.4 Generative AI,0,1,technologies.pdf,pdf,technologies: 1.4 Generative AI
pdfreport:technologies:technologies-2-1-3d-perception,"Technologies report — 2.1 3D Perception
Attribute Detail
Stereo vision, structured light, and LiDAR-camera fusion for accurate 3D
Description
environment mapping and object localization.
Technologies:
1. Stereo depth estimation
2. Point cloud processing (PCL)
3. LiDAR-camera calibration and fusion
4. Visual SLAM (ORB-SLAM3)",customer,technologies,Technologies (PDF report),325,Chikku Robotics,pdfreport,2.1 3D Perception,pdf | report | technologies | 2.1 3D Perception,0,1,technologies.pdf,pdf,technologies: 2.1 3D Perception
pdfreport:technologies:technologies-2-2-object-detection-tracking,"Technologies report — 2.2 Object Detection & Tracking
Attribute Detail
Real-time multi-object detection and tracking using YOLOv8 and transformer-
Description
based detectors, optimized for edge deployment.
Technologies:
1. YOLOv8 (Nano to XL)
2. DeepSORT tracking
3. ByteTrack
4. TensorRT optimization",customer,technologies,Technologies (PDF report),302,Chikku Robotics,pdfreport,2.2 Object Detection & Tracking,pdf | report | technologies | 2.2 Object Detection & Tracking,0,1,technologies.pdf,pdf,technologies: 2.2 Object Detection & Tracking
pdfreport:technologies:technologies-2-3-facial-gesture-recognition,"Technologies report — 2.3 Facial & Gesture Recognition
Attribute Detail
Privacy-preserving facial recognition for personalized robot interactions. Hand and
Description
body gesture recognition for intuitive human-robot communication.
Technologies:
1. ArcFace embeddings
2. MediaPipe holistic
3. Privacy-first: on-device only, no cloud upload",customer,technologies,Technologies (PDF report),341,Chikku Robotics,pdfreport,2.3 Facial & Gesture Recognition,pdf | report | technologies | 2.3 Facial & Gesture Recognition,0,1,technologies.pdf,pdf,technologies: 2.3 Facial & Gesture Recognition
pdfreport:technologies:technologies-2-4-industrial-inspection,"Technologies report — 2.4 Industrial Inspection
Attribute Detail
Automated visual inspection for manufacturing quality control — defect detection,
Description
dimensional measurement, and surface analysis.
Technologies:
1. Anomaly detection (PaDiM, PatchCore)
2. OCR for part numbers
3. Thermal imaging analysis
4. High-res multi-camera calibration
3. Robotics Engineering
Core robotics capabilities spanning kinematics, dynamics, control theory, and mechatronics
design.",customer,technologies,Technologies (PDF report),471,Chikku Robotics,pdfreport,2.4 Industrial Inspection,pdf | report | technologies | 2.4 Industrial Inspection,0,1,technologies.pdf,pdf,technologies: 2.4 Industrial Inspection
pdfreport:technologies:technologies-3-1-motion-planning-control,"Technologies report — 3.1 Motion Planning & Control
Attribute Detail
Advanced trajectory planning and real-time control for manipulators and mobile
Description
platforms.
Technologies:
1. Model Predictive Control (MPC)
2. Impedance control
3. Admittance control
4. Whole-body control
5. Trajectory optimization (TrajOpt)",customer,technologies,Technologies (PDF report),320,Chikku Robotics,pdfreport,3.1 Motion Planning & Control,pdf | report | technologies | 3.1 Motion Planning & Control,0,1,technologies.pdf,pdf,technologies: 3.1 Motion Planning & Control
pdfreport:technologies:technologies-3-2-slam-localization,"Technologies report — 3.2 SLAM & Localization
Attribute Detail
Simultaneous Localization and Mapping for autonomous navigation in unknown
Description
and dynamic environments.
Technologies:
1. LiDAR SLAM (Cartographer, FAST-LIO2)
2. Visual SLAM (ORB-SLAM3)
3. Visual-inertial odometry
4. Multi-sensor fusion (EKF, factor graphs)",customer,technologies,Technologies (PDF report),328,Chikku Robotics,pdfreport,3.2 SLAM & Localization,pdf | report | technologies | 3.2 SLAM & Localization,0,1,technologies.pdf,pdf,technologies: 3.2 SLAM & Localization
pdfreport:technologies:technologies-3-3-manipulation-grasping,"Technologies report — 3.3 Manipulation & Grasping
Attribute Detail
Robotic grasping and manipulation for diverse objects in unstructured
Description
environments.
Technologies:
1. 6-DoF grasp planning (GPD, GraspNet)
2. Dexterous manipulation
3. Force-feedback assembly
4. Soft robotic grippers",customer,technologies,Technologies (PDF report),294,Chikku Robotics,pdfreport,3.3 Manipulation & Grasping,pdf | report | technologies | 3.3 Manipulation & Grasping,0,1,technologies.pdf,pdf,technologies: 3.3 Manipulation & Grasping
pdfreport:technologies:technologies-3-4-mechatronics-hardware,"Technologies report — 3.4 Mechatronics & Hardware
Attribute Detail
Custom actuator design, sensor integration, and embedded electronics for our
Description
robot platforms.
Technologies:
1. Custom BLDC motor drivers
2. FPGA-based real-time control
3. CAN bus / EtherCAT communication
4. Battery management systems (BMS)
4. Edge AI & Computing
All our AI inference runs on-device for low latency, privacy, and offline capability. We design
custom edge computing hardware optimized for robotic workloads.",customer,technologies,Technologies (PDF report),502,Chikku Robotics,pdfreport,3.4 Mechatronics & Hardware,pdf | report | technologies | 3.4 Mechatronics & Hardware,0,1,technologies.pdf,pdf,technologies: 3.4 Mechatronics & Hardware
pdfreport:technologies:technologies-4-1-nvidia-jetson-orin-integration,"Technologies report — 4.1 NVIDIA Jetson Orin Integration
Attribute Detail
Role Primary edge AI platform
Custom-optimized models run on Jetson Orin AGX (275 TOPS) and Orin NX
Description
(100 TOPS).",customer,technologies,Technologies (PDF report),197,Chikku Robotics,pdfreport,4.1 NVIDIA Jetson Orin Integration,pdf | report | technologies | 4.1 NVIDIA Jetson Orin Integration,0,1,technologies.pdf,pdf,technologies: 4.1 NVIDIA Jetson Orin Integration
pdfreport:technologies:technologies-4-2-chikku-edge-ai-accelerator,"Technologies report — 4.2 Chikku Edge AI Accelerator
Attribute Detail
Role Custom FPGA-based accelerator
Ultra-low-latency perception tasks (< 5ms inference). Optimized for safety-critical
Description
real-time applications.",customer,technologies,Technologies (PDF report),224,Chikku Robotics,pdfreport,4.2 Chikku Edge AI Accelerator,pdf | report | technologies | 4.2 Chikku Edge AI Accelerator,0,1,technologies.pdf,pdf,technologies: 4.2 Chikku Edge AI Accelerator
pdfreport:technologies:technologies-4-3-on-device-llm,"Technologies report — 4.3 On-Device LLM
Attribute Detail
Role Local language models
Quantized language models (4-bit, 8-bit) running locally on robot hardware.
Description
Enables private, offline conversational AI without cloud dependency.
5. Cloud & Data Platform
Our cloud infrastructure supports fleet management, continuous learning, and data analytics
across thousands of deployed robots.",customer,technologies,Technologies (PDF report),394,Chikku Robotics,pdfreport,4.3 On-Device LLM,pdf | report | technologies | 4.3 On-Device LLM,0,1,technologies.pdf,pdf,technologies: 4.3 On-Device LLM
pdfreport:technologies:technologies-5-1-fleet-management,"Technologies report — 5.1 Fleet Management
Monitor, control, and optimize robot fleets at scale. Real-time telemetry, task assignment, and traffic
management.",customer,technologies,Technologies (PDF report),158,Chikku Robotics,pdfreport,5.1 Fleet Management,pdf | report | technologies | 5.1 Fleet Management,0,1,technologies.pdf,pdf,technologies: 5.1 Fleet Management
